,users_id,users_name,users_last_name,users_last_name_2,users_initial,users_years,users_gender,users_sector,users_ccaa,users_prov,users_prox,users_phone,users_mail,users_lang,users_lgtb,users_family,users_relig,users_politic,users_vegan,users_pets,users_smoke,users_env,users_range,users_budget,users_sqr_m,users_bath,users_outs,users_facil,users_drive,users_max_p,accion,activo,ajedrez,alegre,alternativa,amable,animales,antiguedades,apasionado,arte,artesanias,astrologia,astronomia,atento,aventura,aventurero,aves,badminton,bailarin,baile,baloncesto,beatboxing,beisbol,belico,bingo,biologia,blogging,blues,bolero,bolillo,bolos,bordado,boxeo,bricolage,buceo,calmado,cantante,canto,carpinteria,cartas,casino,caza,ceramica,cerveza,ciclismo,cienciaficcion,cine,cinefilo,clasica,cocina,colaborador,comedia,comics,comprador,conciertos,copla,corazon,correr,cosplay,costura,creativo,crimen,croche,crossfit,crucigramas,cultura,dardos,decidido,deportista,dibujo,disfraces,divertido,documental,drama,electronica,empatico,emprendedor,entustiasta,escritura,esqui,excursionismo,excursionista,familiar,fantasia,fiestero,filatelia,filologia,fisica,flamenco,flexible,folk,foodie,fotografia,fotografo,fronton,fumadores,futbol,gamer,ganchillo,gastronomia,generoso,gimnasio,golf,gospel,gracioso,hipica,historia,historica,hogar,honesto,iglesia,india,instrumental,instrumentos,jardineria,jazz,latina,libros,literatura,lounge,macrame,madrugador,magia,manualidades,matematicas,meditacion,mediterranea,mesa,metal,mexicana,misterio,moda,modelismo,montanismo,motociclismo,museos,musica,musical,natacion,negro,nocturno,numismatica,opera,optimista,ordenado,oriental,pachangueo,padel,pesca,petanca,pintura,piraguismo,playa,poesia,poker,politica,practico,proactivo,punk,puntocruz,quimica,rb,reciclaje,reggae,relajado,remo,reposteria,robotica,rock,rol,romantica,rompecabezas,saludable,sensato,sociable,socializar,soul,suspense,tarot,teatro,tecnologia,tejido,telenovelas,tenis,tenismesa,terror,trabajo,tratofacil,turismo,vegano,vegetariano,viajar,viajero,videojuegos,vino,vivo,voluntariado,western,yeye,yoga,zarzuela,zoologia
10,11,Germán,Lastra,Miró,G. L.,62,hombre,otro,Comunidad Foral de Navarra,Navarra,misma comunidad,+34701264516,germán_lastra@gmail.com,Castellano,no acepto,Individual,no acepto,acepto,Común,no acepto,no acepto,costa,70-80,700,900,privado,['piscina' 'jardin' 'terraza'],"['cocina' 'huerto' 'golf' 'barbacoa' 'rehabilitacion' 'lavavajillas'
 'recreativos' 'salacine' 'padel' 'cubierta' 'pingpong' 'zonasverdes'
 'garage' 'futbol' 'billar' 'piscina' 'futbolin' 'baloncesto' 'tenis'
 'spa' 'salamanualidades' 'gimnasio']",True,<3,0,0,5,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,5,5,0,0,3,0,1,1,0,1,0,0,0,0,1,0,2,0,0,0,4,1,0,1,0,0,0,0,2,0,3,0,4,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,4,2,4,0,0,0,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,5,5,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,4,0,1,0,2,2,0,5,3,3,0,0,3,0,5,0,0,0,0,2,0,0,2
11,12,Fabiana,Lopes,Ribeiro,F. L.,93,mujer,mantenimiento,Galicia,Pontevedra,misma comunidad,+34882595743,fabiana_lopes@gmail.com,Português,acepto,Familia,acepto,acepto,Común,no acepto,no acepto,interior,70-80,500,200,privado,['jardin'],[],False,<3,0,4,0,3,0,0,0,4,0,0,0,0,2,1,0,4,0,3,0,0,0,0,2,3,0,4,5,2,0,0,1,0,0,0,0,1,1,0,5,1,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,4,0,0,0,0,1,3,3,3,0,0,2,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,4,0,5,4,0,0,0,0,3,2,0,1,1,0,0,0,0,0,3,0,0,0,1,2,2,0,0,0,0,1,4,0,0,4,2,0,5,0,0,0,0,4,0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,2,4,3,2,1,0,0,5,0,0,3,0,0,4,0,0,0,0,2,4,0,0,0,0,5,1,3,5,0,0,0,0,0
12,13,Melle,de Roo,,M. d.,63,hombre,forestal,Islas Baleares,Islas Baleares,todo el país,+34622112367,melle_de roo@aol.de,Nederlandse,no acepto,Familia,acepto,acepto,Común,no acepto,no acepto,montaña,60-70,1300,400,compartido,['jardin' 'piscina' 'terraza'],[],True,<9,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,3,2,0,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,3,0,0,2,4,0,0,0,0,5,3,1,1,0,0,4,3,5,0,0,0,2,4,4,0,1,0,3,1,0,0,0,0,0,5,0,0,1,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,4,0,4,2,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3
13,14,Lisandro,Boada,Sobrino,L. B.,70,hombre,musica,Castilla-La Mancha,Albacete,todo el país,+34713115058,lisandro_boada@sfr.fr,Castellano,acepto,Familia,acepto,no acepto,Común,acepto,no acepto,costa,60-70,400,550,privado,['piscina' 'terraza' 'jardin'],"['salacine' 'cocina' 'tenis' 'zonasverdes' 'buffet' 'salamanualidades'
 'golf' 'spa' 'barbacoa' 'pingpong' 'padel' 'rehabilitacion' 'trastero'
 'futbol' 'baloncesto' 'gimnasio' 'garage' 'huerto' 'lavavajillas'
 'billar']",True,+10,5,3,0,1,0,0,0,0,0,0,3,0,2,0,0,2,1,0,0,1,0,3,0,0,0,1,0,0,2,0,1,4,0,0,0,5,0,3,0,2,0,0,0,0,4,0,0,0,1,0,0,0,4,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,3,0,3,0,5,0,0,3,0,0,2,0,5,4,0,4,0,0,0,4,1,2,0,3,0,0,0,3,4,0,0,0,2,0,0,3,0,5,0,0,2,0,0,0,1,0,1,5,5,0,2,0,0,0,0,0,0,0,4,5,0,5,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,4,3,0,4,0,0,0,0,2,0,3
14,15,Juan Francisco,Soria,Campillo,J. S.,61,hombre,investigaciontecnica,Castilla-La Mancha,Albacete,misma provincia,+34871054149,juan francisco_soria@yahoo.com,Castellano,acepto,Individual,no acepto,no acepto,Vegetariano,acepto,no acepto,costa,50-60,600,950,privado,['piscina' 'terraza' 'jardin'],"['billar' 'golf' 'hipica' 'padel' 'baloncesto' 'gimnasio' 'recreativos'
 'lavanderia' 'rehabilitacion' 'pingpong' 'lavavajillas' 'garage'
 'barbacoa' 'spa' 'cocina' 'esqui']",True,<3,0,4,1,0,0,4,2,5,5,4,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,5,5,0,0,4,0,0,2,0,0,5,3,5,0,0,0,5,4,1,3,0,0,0,0,0,0,3,0,0,1,0,5,0,2,3,0,3,0,0,0,0,1,3,0,5,0,0,0,0,0,1,0,5,0,0,5,2,0,0,0,0,0,3,3,0,3,4,0,0,0,0,1,4,0,4,2,1,0,0,2,0,1,4,2,0,0,0,5,3,0,1,4,0,0,0,4,0,0,2,4,4,4,2,0,0,1,5,0,0,4,0,3,5,0,0,2,0,0,2,0,0,5,5,0,0,0,2,3,0,0,0,2,0,3,0,0,0,0,0,4,0,4,0,2,0,4,1,0,3,5,0,2,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,2,1,0,0
15,16,Camila,Salcedo,Royo,C. S.,62,otro,mantenimiento,País Vasco,Guipúzcoa,misma provincia,+34705716106,camila_salcedo@tim.it,Galego,no acepto,Grupo,no acepto,no acepto,Común,no acepto,no acepto,costa,50-60,300,250,privado,['no'],['salamanualidades' 'futbolin' 'salacine' 'esqui' 'gimnasio' 'trastero'],True,<3,2,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,1,0,4,0,0,4,0,5,0,1,0,0,0,0,0,0,5,0,1,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,3,1,5,2,0,2,0,4,1,0,4,2,0,0,0,3,0,0,0,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,5,0,3,4,5,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,5,0,0,0
16,17,Francisco Javier,Sanmartín,Acosta,F. S.,64,otro,administrativo,Extremadura,Badajoz,misma comunidad,+34921604939,francisco javier_sanmartín@yahoo.com,Euskara,acepto,Individual,no acepto,no acepto,Común,no acepto,acepto,interior,60-70,700,350,compartido,['no'],"['salacine' 'padel' 'tenis' 'pingpong' 'trastero' 'lavanderia' 'piscina'
 'buffet' 'salamanualidades' 'huerto']",True,<3,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,3,1,5,0,3,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
17,18,Mike,van der Heijden,,M. v.,60,hombre,comunicacion,Castilla-La Mancha,Ciudad Real,misma provincia,+34904429404,mike_van der heijden@yahoo.co.uk,Nederlandse,no acepto,Familia,acepto,no acepto,Común,acepto,acepto,interior,60-70,600,350,privado,['terraza' 'jardin'],"['zonasverdes' 'huerto' 'salacine' 'cocina' 'hipica' 'golf' 'lavanderia'
 'piscina' 'billar' 'recreativos' 'barbacoa' 'gimnasio' 'lavavajillas']",True,<6,0,0,5,0,0,0,2,0,0,2,0,3,0,0,0,5,0,0,0,0,4,1,0,0,2,0,0,4,0,1,0,1,0,0,0,0,1,1,2,0,4,3,0,4,0,0,0,0,3,3,0,2,1,0,0,0,4,0,1,5,0,2,0,4,2,4,4,0,1,0,3,0,0,0,0,0,0,2,1,5,4,3,0,0,0,0,0,1,0,2,4,2,0,0,0,4,0,4,0,0,4,2,4,0,4,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,2,2,5,5,0,4,4,1,0,5,0,4,0,0,0,0,1,5,4,2,0,4,0,0,3,0,2,1,4,0,1,3,5,0,3,0,0,1,0,4,0,0,0,0,0,1,0,0,0,5,1,5,0,1,3,5,0,4,3,0,5,0,4,0,1,0,3,0,1,0,1,4,2,0
18,19,Nicolasa,Sebastián,Falcó,N. S.,60,mujer,amacasa,Aragón,Zaragoza,misma provincia,+34709415701,nicolasa_sebastián@poste.it,Galego,no acepto,Individual,no acepto,no acepto,Común,acepto,no acepto,costa,70-80,500,300,privado,['no'],"['hipica' 'zonasverdes' 'garage' 'gimnasio' 'baloncesto' 'cubierta'
 'recreativos' 'tenis' 'barbacoa' 'cocina' 'billar' 'golf' 'pingpong'
 'trastero' 'salamanualidades' 'buffet' 'rehabilitacion' 'futbolin'
 'huerto' 'padel' 'spa' 'futbol' 'lavanderia' 'esqui']",True,<6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
19,20,Jacek,Hertrampf,,J. H.,70,hombre,otro,Aragón,Teruel,misma provincia,+34863227797,jacek_hertrampf@hotmail.com,Deutsche,no acepto,Familia,acepto,no acepto,Común,no acepto,acepto,costa,70-80,600,550,privado,['piscina' 'terraza'],"['zonasverdes' 'rehabilitacion' 'tenis' 'baloncesto' 'lavanderia'
 'recreativos' 'golf' 'pingpong' 'cubierta' 'salamanualidades' 'billar'
 'salacine' 'trastero' 'huerto' 'barbacoa' 'piscina' 'lavavajillas'
 'gimnasio']",True,<3,3,0,4,5,4,3,1,0,1,4,0,4,5,4,0,0,2,5,2,0,0,0,0,0,0,4,0,5,0,0,1,0,0,1,0,0,4,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,5,3,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,1,0,4,0,0,0,1,3,0,0,3,5,0,0,1,0,0,5,5,4,1,4,5,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,3,0,0,0,0,0,0,5,0,0,5,3,5,1,3,3,3,0,0,3,0,2,5,4,0,0,0,0,3,2,0,0,0,1,5,0,1,2,0,2,0,2,3,3,0,0,3,2,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0
20,21,Remedios,Fonseca,Olmedo,R. F.,60,mujer,ingenieria,Ciudad Autónoma de Melilla,Melilla,misma provincia,+34909584868,remedios_fonseca@hotmail.com,Galego,no acepto,Familia,no acepto,no acepto,Común,acepto,acepto,interior,70-80,700,900,privado,['no'],['pingpong' 'rehabilitacion' 'cocina'],True,<9,4,0,0,2,0,2,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,5,2,0,1,0,5,4,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
21,22,Maite,Mascaró,Falcó,M. M.,61,mujer,otro,País Vasco,Álava,misma comunidad,+34843463469,maite_mascaró@hotmail.com,Euskara,no acepto,Individual,acepto,no acepto,Común,acepto,no acepto,montaña,70-80,400,350,privado,['no'],[],True,<9,0,0,4,5,0,5,0,1,0,0,2,5,4,0,3,0,0,5,4,0,0,0,2,5,0,0,5,0,0,0,0,5,3,0,1,0,0,1,5,4,0,0,2,0,5,0,0,0,1,0,2,0,0,0,0,4,0,3,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,3,3,0,0,4,1,0,4,1,0,0,3,3,0,0,2,0,3,0,0,0,0,0,0,2,0,2,0,5,0,0,0,4,0,0,0,3,0,3,4,0,0,0,0,0,3,0,3,2,0,0,0,0,1,0,0,0,0,0,3,0,4,0,2,0,4,0,0,0,0,0,0,0,0,4,0,0,3,4,3,0,0,4,4,5,4,1,0,2,0,5,0,0,0,0,1,4,0,1,2,5,4,0,2,0,3,0,3,0,0,1,0,0,0,0,5,0
22,23,Bibiana,Valverde,Calleja,B. V.,71,mujer,empresariales,Comunidad Valenciana,Alicante,misma provincia,+34742456684,bibiana_valverde@hotmail.com,Castellano,acepto,Grupo,no acepto,no acepto,Común,no acepto,acepto,montaña,50-60,1000,650,compartido,['no'],"['tenis' 'zonasverdes' 'piscina' 'lavavajillas' 'garage' 'rehabilitacion'
 'spa' 'padel' 'pingpong' 'lavanderia' 'trastero' 'cocina' 'recreativos'
 'esqui' 'salacine' 'barbacoa']",True,<6,2,0,3,0,1,4,0,0,3,0,0,3,0,0,0,0,0,5,0,4,0,0,3,0,0,1,0,0,2,2,0,3,0,2,0,0,1,5,1,5,5,1,3,0,2,0,0,0,2,0,1,0,0,1,1,0,0,5,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,5,5,0,0,0,0,0,5,0,0,2,0,0,5,0,2,0,0,0,0,0,5,0,1,0,2,0,1,0,3,0,3,3,4,0,0,0,0,2,0,0,0,4,0,5,0,3,3,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,3,1,0,5,0,0,3,0,0,0,0,0,3,2,0,0,5,5,5,5,1,4,2,4,4,0,0,1,0,2,0,0,0,0,0,4,0,0,3,1,0,2,2,0,0,4,0,3,4,1,0,0,0,0,1,0,0,0,0,0
23,24,Núria,Julián,Pareja,N. J.,66,mujer,investigacioncientifica,Comunidad Foral de Navarra,Navarra,misma comunidad,+34869923177,núria_julián@voila.fr,Català,acepto,Individual,no acepto,no acepto,Común,no acepto,no acepto,costa,50-60,300,250,compartido,['terraza'],['baloncesto' 'spa' 'pingpong'],True,<9,3,1,2,5,0,0,0,3,0,0,0,1,5,0,2,0,0,3,0,0,0,4,0,1,4,0,0,3,0,3,0,5,3,3,2,0,3,4,1,0,3,2,0,0,2,0,0,0,5,4,1,0,0,0,1,1,0,1,0,4,2,3,1,0,0,0,0,4,0,1,0,2,0,2,0,0,0,5,0,0,3,0,0,0,5,5,0,0,0,5,0,0,1,0,3,0,4,5,0,0,1,1,0,0,0,0,0,5,1,0,4,3,0,2,0,4,0,0,0,3,0,0,4,0,5,2,3,5,0,3,2,0,0,0,2,5,3,0,2,2,0,5,2,0,4,2,0,0,4,0,0,0,0,0,0,3,0,3,0,5,0,0,5,0,5,1,0,4,3,0,5,5,1,0,0,0,2,5,0,5,0,5,0,0,0,2,0,3,2,1,0,0,0,3,2,1,0,4,5,5,2,0
24,25,Albano,Valencia,Bou,A. V.,75,hombre,sanidad,Andalucía,Jaén,todo el país,+34739363753,albano_valencia@wanadoo.fr,Castellano,no acepto,Familia,acepto,acepto,Común,no acepto,acepto,interior,+80,400,850,privado,['terraza' 'piscina' 'jardin'],"['zonasverdes' 'cubierta' 'cocina' 'baloncesto' 'garage' 'futbolin'
 'barbacoa' 'recreativos' 'padel' 'esqui' 'tenis' 'pingpong' 'billar'
 'golf' 'futbol' 'lavavajillas' 'lavanderia' 'hipica' 'gimnasio' 'huerto'
 'piscina' 'salacine' 'trastero' 'buffet' 'salamanualidades']",True,<9,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,0,1,3,0,3,0,0,2,0,0,0
25,26,Maya,Heribert van Laon,,M. H.,60,mujer,cine,Islas Baleares,Islas Baleares,misma provincia,+34892070245,maya_heribert van laon@yahoo.com,Nederlandse,no acepto,Familia,no acepto,acepto,Común,acepto,no acepto,costa,70-80,700,100,privado,['terraza'],"['trastero' 'cocina' 'spa' 'zonasverdes' 'buffet' 'gimnasio' 'piscina'
 'barbacoa' 'pingpong' 'recreativos' 'hipica' 'salamanualidades']",False,<3,2,0,0,1,0,0,0,1,1,1,0,0,5,0,3,2,5,0,0,0,5,0,0,0,4,2,3,0,0,2,0,0,0,0,5,1,5,0,5,0,1,0,5,5,0,0,0,5,0,0,0,5,0,3,4,1,5,0,4,0,0,0,4,0,0,0,1,5,0,0,5,0,0,1,0,0,0,0,0,5,0,3,0,0,3,5,0,0,4,0,1,0,4,0,2,5,3,0,0,1,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,2,4,4,4,0,5,0,0,0,1,0,3,3,0,4,0,3,0,2,2,0,5,5,0,0,0,4,0,5,1,0,3,0,0,3,3,1,0,5,2,0,0,5,0,3,0,0,2,1,1,0,5,0,0,1,0,0,0,0,5,5,0,0,2,5,0,1,0,3,4,0,1,5,0,1,1,0,0,0,1,2,3,3,0,2
26,27,Román,Blanca,Zamorano,R. B.,69,hombre,enseñanza,Islas Baleares,Islas Baleares,misma provincia,+34724335375,román_blanca@hotmail.com,Castellano,no acepto,Familia,no acepto,acepto,Vegetariano,acepto,acepto,interior,+80,1500,50,privado,['piscina' 'jardin' 'terraza'],"['huerto' 'salamanualidades' 'billar' 'salacine' 'lavanderia' 'futbolin'
 'gimnasio']",True,<9,0,1,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
27,28,Aurora,Múgica,Saura,A. M.,69,mujer,administrativo,Comunidad Foral de Navarra,Navarra,misma provincia,+34859255001,aurora_múgica@hotmail.com,Castellano,acepto,Familia,no acepto,acepto,Común,acepto,acepto,costa,50-60,700,200,compartido,['no'],[],True,<6,0,0,5,0,0,2,4,0,0,5,0,0,0,0,5,0,5,0,5,0,2,1,0,4,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,5,0,0,3,2,0,5,0,0,0,0,0,3,0,0,0,0,0,4,5,0,4,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,5,0,0,1,0,5,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0,3,1,0,2,0,0,0,3,2,0,0,0,3,1,1,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,5,4,5,2,0,0,0,1,0,0,2,3,2,0,0,1,0,0,0,5,0,3,0,0,0,0
28,29,Galo,Guijarro,Recio,G. G.,86,hombre,investigaciontecnica,Principado de Asturias,Asturias,todo el país,+34928302849,galo_guijarro@gmail.com,Castellano,no acepto,Individual,no acepto,no acepto,Común,acepto,acepto,montaña,50-60,700,900,compartido,['jardin' 'piscina'],"['golf' 'lavavajillas' 'huerto' 'cubierta' 'garage' 'salamanualidades'
 'esqui' 'hipica' 'futbol' 'cocina' 'padel' 'pingpong' 'tenis' 'trastero'
 'spa' 'billar' 'baloncesto' 'buffet' 'futbolin' 'lavanderia' 'piscina'
 'rehabilitacion' 'zonasverdes' 'barbacoa' 'gimnasio' 'salacine']",True,<9,0,0,0,2,4,0,2,0,1,0,2,4,0,0,1,2,0,0,4,1,5,3,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,3,0,2,4,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,1,1,4,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,2,0,0,5,0,2,0,5,0,0,3,1,0,0,1,0,0,2,0,5,0,1,2,0,0,1,2,0,0,5,0,0,5,1,0,1,0,0,0,2,0,2,0,0,5,3,0,0,0,0,5,0,0,0,3,0,3,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,4
29,30,Guadalupe,Guillén,Morales,G. G.,83,hombre,investigaciontecnica,Región de Murcia,Murcia,misma comunidad,+34735627918,guadalupe_guillén@hotmail.com,Castellano,no acepto,Familia,no acepto,acepto,Vegano,no acepto,acepto,montaña,70-80,300,1000,compartido,['piscina'],"['hipica' 'esqui' 'huerto' 'padel' 'tenis' 'futbol' 'lavavajillas'
 'cubierta' 'zonasverdes' 'cocina' 'salacine' 'recreativos' 'trastero'
 'pingpong' 'futbolin' 'gimnasio' 'spa' 'billar' 'baloncesto' 'piscina'
 'lavanderia']",True,+10,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,5,0,0,3,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,3,0,0,2,0,0,0,0,0,1,1,4,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
